date,expiration,strike,call_put,opt_close_price,udl_close_price
2024-03-27,2024-05-17,4000,Put,491.5,3506.6214508580347
2024-03-27,2024-05-17,3100,Call,408.3000030517578,3506.6214508580347
2024-03-27,2024-05-17,3000,Put,0.6133333563804626,3506.6214508580347
2024-03-27,2024-05-17,3200,Call,307.8999938964844,3506.6214508580347
2024-03-27,2024-05-17,3650,Put,155.0999984741211,3506.6214508580347
2024-03-27,2024-05-17,3800,Call,2.0608695797298267,3506.6214508580347
2024-03-27,2024-05-17,3300,Call,216.0666707356771,3506.6214508580347
2024-03-27,2024-05-17,3550,Put,79.33043604311736,3506.6214508580347
2024-03-27,2024-05-17,3650,Call,12.770000219345093,3506.6214508580347
2024-03-27,2024-05-17,3600,Call,22.40392120211732,3506.6214508580347
2024-03-27,2024-05-17,3350,Put,11.136841974760356,3506.6214508580347
2024-03-27,2024-05-17,3950,Put,441.8000030517578,3506.6214508580347
2024-03-27,2024-05-17,2950,Put,0.4666666785875956,3506.6214508580347
2024-03-27,2024-05-17,3100,Put,1.3692307563928456,3506.6214508580347
2024-03-27,2024-05-17,3950,Call,0.5666666875282923,3506.6214508580347
2024-03-27,2024-05-17,3550,Call,38.37142998831613,3506.6214508580347
2024-03-27,2024-05-17,3300,Put,6.435294179355397,3506.6214508580347
2024-03-27,2024-05-17,3900,Put,392.3000030517578,3506.6214508580347
2024-03-27,2024-05-17,3400,Call,129.30909659645775,3506.6214508580347
2024-03-27,2024-05-17,3250,Put,3.911999912261963,3506.6214508580347
2024-03-27,2024-05-17,3500,Put,51.60000133514404,3506.6214508580347
2024-03-27,2024-05-17,3200,Put,2.987499997019768,3506.6214508580347
2024-03-27,2024-05-17,2950,Call,561.25,3506.6214508580347
2024-03-27,2024-05-17,3150,Call,357.25000762939453,3506.6214508580347
2024-03-28,2024-05-17,3050,Call,475.59999084472656,3524.020439963336
2024-03-28,2024-05-17,2900,Call,624.5999755859375,3524.020439963336
2024-03-28,2024-05-17,3900,Call,1.0166666706403096,3524.020439963336
2024-03-28,2024-05-17,2850,Call,675.1999816894531,3524.020439963336
2024-03-28,2024-05-17,3850,Call,1.3826086780299311,3524.020439963336
2024-03-28,2024-05-17,3600,Put,98.86666615804036,3524.020439963336
2024-03-28,2024-05-17,2850,Put,0.4720000171661377,3524.020439963336
2024-03-28,2024-05-17,3150,Put,1.5333333412806194,3524.020439963336
2024-03-28,2024-05-17,3800,Put,275.8000030517578,3524.020439963336
2024-03-28,2024-05-17,3450,Put,23.77142878941127,3524.020439963336
2024-03-28,2024-05-17,3750,Put,227.2000020345052,3524.020439963336
2024-03-28,2024-05-17,3450,Call,99.10000228881836,3524.020439963336
2024-03-28,2024-05-17,3400,Put,13.099999904632568,3524.020439963336
2024-03-28,2024-05-17,3850,Put,325.1000061035156,3524.020439963336
2024-03-28,2024-05-17,3750,Call,3.9314285550798687,3524.020439963336
2024-03-28,2024-05-17,3050,Put,0.5904761992749714,3524.020439963336
2024-03-28,2024-05-17,3700,Call,6.885714394705636,3524.020439963336
2024-03-28,2024-05-17,4000,Call,0.5885714513914926,3524.020439963336
2024-03-28,2024-05-17,3000,Call,523.5,3524.020439963336
2024-03-28,2024-05-17,2900,Put,0.3920000058412551,3524.020439963336
2024-03-28,2024-05-17,3700,Put,181.4000015258789,3524.020439963336
2024-03-28,2024-05-17,3500,Call,65.53333536783855,3524.020439963336
2024-03-28,2024-05-17,3250,Call,278.20001220703125,3524.020439963336
2024-03-28,2024-05-17,3350,Call,182.9000015258789,3524.020439963336
2024-03-28,2024-05-17,4000,Put,474.0,3524.020439963336
2024-03-28,2024-05-17,3100,Call,426.1999969482422,3524.020439963336
2024-03-28,2024-05-17,3000,Put,0.5047619236367089,3524.020439963336
2024-03-28,2024-05-17,3200,Call,327.3000030517578,3524.020439963336
2024-03-28,2024-05-17,3650,Put,138.3000030517578,3524.020439963336
2024-03-28,2024-05-17,3800,Call,2.1904762358892533,3524.020439963336
2024-03-28,2024-05-17,3300,Call,229.5999984741211,3524.020439963336
2024-03-28,2024-05-17,3550,Put,65.9000015258789,3524.020439963336
2024-03-28,2024-05-17,3650,Call,13.133333206176758,3524.020439963336
2024-03-28,2024-05-17,3600,Call,23.622222476535374,3524.020439963336
2024-03-28,2024-05-17,3350,Put,7.375000059604645,3524.020439963336
2024-03-28,2024-05-17,3950,Put,424.3000030517578,3524.020439963336
2024-03-28,2024-05-17,2950,Put,0.4956521923127381,3524.020439963336
2024-03-28,2024-05-17,3100,Put,1.100000023841858,3524.020439963336
2024-03-28,2024-05-17,3950,Call,0.6808510739752587,3524.020439963336
2024-03-28,2024-05-17,3550,Call,41.23333422342936,3524.020439963336
2024-03-28,2024-05-17,3300,Put,4.307692271012527,3524.020439963336
2024-03-28,2024-05-17,3900,Put,373.6000061035156,3524.020439963336
2024-03-28,2024-05-17,3400,Call,138.0,3524.020439963336
2024-03-28,2024-05-17,3250,Put,2.8624999672174454,3524.020439963336
2024-03-28,2024-05-17,3500,Put,39.75999908447265,3524.020439963336
2024-03-28,2024-05-17,3200,Put,2.3666667540868125,3524.020439963336
2024-03-28,2024-05-17,2950,Call,575.5,3524.020439963336
2024-03-28,2024-05-17,3150,Call,376.6999969482422,3524.020439963336
2024-03-29,2024-05-17,3050,Call,488.2500076293945,3539.3136027319297
2024-03-29,2024-05-17,2900,Call,638.8999938964844,3539.3136027319297
2024-03-29,2024-05-17,3900,Call,0.9151515202088788,3539.3136027319297
2024-03-29,2024-05-17,2850,Call,688.7000122070312,3539.3136027319297
2024-03-29,2024-05-17,3850,Call,1.1750000417232511,3539.3136027319297
2024-03-29,2024-05-17,3600,Put,85.0,3539.3136027319297
2024-03-29,2024-05-17,2850,Put,0.3440000051259994,3539.3136027319297
2024-03-29,2024-05-17,3150,Put,1.0117647086872774,3539.3136027319297
2024-03-29,2024-05-17,3800,Put,262.3999938964844,3539.3136027319297
2024-03-29,2024-05-17,3450,Put,17.675000309944153,3539.3136027319297
2024-03-29,2024-05-17,3750,Put,213.20000457763672,3539.3136027319297
2024-03-29,2024-05-17,3450,Call,106.0999984741211,3539.3136027319297
2024-03-29,2024-05-17,3400,Put,9.671428884778704,3539.3136027319297
2024-03-29,2024-05-17,3850,Put,310.59999084472656,3539.3136027319297
2024-03-29,2024-05-17,3750,Call,3.4600000381469727,3539.3136027319297
2024-03-29,2024-05-17,3050,Put,0.5200000166893005,3539.3136027319297
2024-03-29,2024-05-17,3700,Call,6.6142856393541605,3539.3136027319297
2024-03-29,2024-05-17,4000,Call,0.4250000081956386,3539.3136027319297
2024-03-29,2024-05-17,3000,Call,539.3999938964844,3539.3136027319297
2024-03-29,2024-05-17,2900,Put,0.4480000159144401,3539.3136027319297
2024-03-29,2024-05-17,3700,Put,166.39999389648438,3539.3136027319297
2024-03-29,2024-05-17,3500,Call,72.9000015258789,3539.3136027319297
2024-03-29,2024-05-17,3250,Call,291.1000061035156,3539.3136027319297
2024-03-29,2024-05-17,3350,Call,195.0,3539.3136027319297
2024-03-29,2024-05-17,4000,Put,459.09999084472656,3539.3136027319297
2024-03-29,2024-05-17,3100,Call,439.3000030517578,3539.3136027319297
2024-03-29,2024-05-17,3000,Put,0.47777779524525,3539.3136027319297
2024-03-29,2024-05-17,3200,Call,338.0,3539.3136027319297
2024-03-29,2024-05-17,3650,Put,123.5999984741211,3539.3136027319297
2024-03-29,2024-05-17,3800,Call,1.945454532449896,3539.3136027319297
2024-03-29,2024-05-17,3300,Call,242.9000015258789,3539.3136027319297
2024-03-29,2024-05-17,3550,Put,55.48571559361049,3539.3136027319297
2024-03-29,2024-05-17,3650,Call,13.577778074476454,3539.3136027319297
2024-03-29,2024-05-17,3600,Call,25.09999990463257,3539.3136027319297
2024-03-29,2024-05-17,3350,Put,4.8026491948310905,3539.3136027319297
2024-03-29,2024-05-17,3950,Put,410.09999084472656,3539.3136027319297
2024-03-29,2024-05-17,2950,Put,0.4133333474397659,3539.3136027319297
2024-03-29,2024-05-17,3100,Put,0.9540983633916886,3539.3136027319297
2024-03-29,2024-05-17,3950,Call,0.5923077154618043,3539.3136027319297
2024-03-29,2024-05-17,3550,Call,45.10000038146973,3539.3136027319297
2024-03-29,2024-05-17,3300,Put,2.959999990463257,3539.3136027319297
2024-03-29,2024-05-17,3900,Put,359.8999938964844,3539.3136027319297
2024-03-29,2024-05-17,3400,Call,148.53333536783853,3539.3136027319297
2024-03-29,2024-05-17,3250,Put,1.899999976158142,3539.3136027319297
2024-03-29,2024-05-17,3500,Put,32.01250004768372,3539.3136027319297
2024-03-29,2024-05-17,3200,Put,1.6857142789023265,3539.3136027319297
2024-03-29,2024-05-17,2950,Call,586.4666748046875,3539.3136027319297
2024-03-29,2024-05-17,3150,Call,390.3999938964844,3539.3136027319297
2024-04-01,2024-05-17,3050,Call,550.2999877929688,3599.489669421488
2024-04-01,2024-05-17,2900,Call,700.1000061035156,3599.489669421488
2024-04-01,2024-05-17,3900,Call,1.384615366275494,3599.489669421488
2024-04-01,2024-05-17,2850,Call,746.6666870117188,3599.489669421488
2024-04-01,2024-05-17,3850,Call,2.5037037001715765,3599.489669421488
2024-04-01,2024-05-17,3600,Put,45.97999992370605,3599.489669421488
2024-04-01,2024-05-17,2850,Put,0.3500000052154064,3599.489669421488
2024-04-01,2024-05-17,3150,Put,0.7414634256828122,3599.489669421488
2024-04-01,2024-05-17,3800,Put,202.5999984741211,3599.489669421488
2024-04-01,2024-05-17,3450,Put,6.4666666984558105,3599.489669421488
2024-04-01,2024-05-17,3750,Put,155.0,3599.489669421488
2024-04-01,2024-05-17,3450,Call,156.20000203450522,3599.489669421488
2024-04-01,2024-05-17,3400,Put,3.4800000190734863,3599.489669421488
2024-04-01,2024-05-17,3850,Put,250.6000010172526,3599.489669421488
2024-04-01,2024-05-17,3750,Call,7.140000033378601,3599.489669421488
2024-04-01,2024-05-17,3050,Put,0.3928571487111704,3599.489669421488
2024-04-01,2024-05-17,3700,Call,13.466666539510092,3599.489669421488
2024-04-01,2024-05-17,4000,Call,0.6888889074325562,3599.489669421488
2024-04-01,2024-05-17,3000,Call,600.2000122070312,3599.489669421488
2024-04-01,2024-05-17,2900,Put,0.3463414685755241,3599.489669421488
2024-04-01,2024-05-17,3700,Put,110.5999984741211,3599.489669421488
2024-04-01,2024-05-17,3500,Call,114.32000122070312,3599.489669421488
2024-04-01,2024-05-17,3250,Call,350.90000915527344,3599.489669421488
2024-04-01,2024-05-17,3350,Call,251.8000030517578,3599.489669421488
2024-04-01,2024-05-17,4000,Put,399.6666564941406,3599.489669421488
2024-04-01,2024-05-17,3100,Call,504.0799926757812,3599.489669421488
2024-04-01,2024-05-17,3000,Put,0.3200000047683716,3599.489669421488
2024-04-01,2024-05-17,3200,Call,401.8000030517578,3599.489669421488
2024-04-01,2024-05-17,3650,Put,73.84762209937686,3599.489669421488
2024-04-01,2024-05-17,3800,Call,3.84444440735711,3599.489669421488
2024-04-01,2024-05-17,3300,Call,301.20001220703125,3599.489669421488
2024-04-01,2024-05-17,3550,Put,24.685714176722936,3599.489669421488
2024-04-01,2024-05-17,3650,Call,25.84999942779541,3599.489669421488
2024-04-01,2024-05-17,3600,Call,46.42413908859779,3599.489669421488
2024-04-01,2024-05-17,3350,Put,1.5473684323461432,3599.489669421488
2024-04-01,2024-05-17,3950,Put,348.8000030517578,3599.489669421488
2024-04-01,2024-05-17,2950,Put,0.3170731754564657,3599.489669421488
2024-04-01,2024-05-17,3100,Put,0.7902439149414621,3599.489669421488
2024-04-01,2024-05-17,3950,Call,0.9714285731315612,3599.489669421488
2024-04-01,2024-05-17,3550,Call,76.37142944335938,3599.489669421488
2024-04-01,2024-05-17,3300,Put,1.5882353151545805,3599.489669421488
2024-04-01,2024-05-17,3900,Put,301.86667887369794,3599.489669421488
2024-04-01,2024-05-17,3400,Call,205.8499984741211,3599.489669421488
2024-04-01,2024-05-17,3250,Put,0.7913043602653171,3599.489669421488
2024-04-01,2024-05-17,3500,Put,13.252829947561588,3599.489669421488
2024-04-01,2024-05-17,3200,Put,0.99923371652077,3599.489669421488
2024-04-01,2024-05-17,2950,Call,649.8000183105469,3599.489669421488
2024-04-01,2024-05-17,3150,Call,451.0,3599.489669421488
2024-04-02,2024-05-17,3050,Call,541.2666829427084,3588.5463279955825
2024-04-02,2024-05-17,2900,Call,688.7000122070312,3588.5463279955825
2024-04-02,2024-05-17,3900,Call,0.7769230902194977,3588.5463279955825
2024-04-02,2024-05-17,2850,Call,738.7999877929688,3588.5463279955825
2024-04-02,2024-05-17,3850,Call,1.4409090768207202,3588.5463279955825
2024-04-02,2024-05-17,3600,Put,51.17142922537668,3588.5463279955825
2024-04-02,2024-05-17,2850,Put,0.3210526363630044,3588.5463279955825
2024-04-02,2024-05-17,3150,Put,0.7642857283353806,3588.5463279955825
2024-04-02,2024-05-17,3800,Put,212.5999984741211,3588.5463279955825
2024-04-02,2024-05-17,3450,Put,7.036734658844617,3588.5463279955825
2024-04-02,2024-05-17,3750,Put,167.7999973297119,3588.5463279955825
2024-04-02,2024-05-17,3450,Call,145.8000030517578,3588.5463279955825
2024-04-02,2024-05-17,3400,Put,3.838888850477007,3588.5463279955825
2024-04-02,2024-05-17,3850,Put,261.1000061035156,3588.5463279955825
2024-04-02,2024-05-17,3750,Call,5.19069749255513,3588.5463279955825
2024-04-02,2024-05-17,3050,Put,0.3388888939387268,3588.5463279955825
2024-04-02,2024-05-17,3700,Call,10.941666722297668,3588.5463279955825
2024-04-02,2024-05-17,4000,Call,0.609523818606422,3588.5463279955825
2024-04-02,2024-05-17,3000,Call,588.7000122070312,3588.5463279955825
2024-04-02,2024-05-17,2900,Put,0.3250000048428774,3588.5463279955825
2024-04-02,2024-05-17,3700,Put,121.0,3588.5463279955825
2024-04-02,2024-05-17,3500,Call,104.55555470784503,3588.5463279955825
2024-04-02,2024-05-17,3250,Call,339.6999969482422,3588.5463279955825
2024-04-02,2024-05-17,3350,Call,241.3000030517578,3588.5463279955825
2024-04-02,2024-05-17,4000,Put,410.5,3588.5463279955825
2024-04-02,2024-05-17,3100,Call,489.0,3588.5463279955825
2024-04-02,2024-05-17,3000,Put,0.3151515198476387,3588.5463279955825
2024-04-02,2024-05-17,3200,Call,389.90000915527344,3588.5463279955825
2024-04-02,2024-05-17,3650,Put,83.41176335951862,3588.5463279955825
2024-04-02,2024-05-17,3800,Call,2.705882282818065,3588.5463279955825
2024-04-02,2024-05-17,3300,Call,289.0,3588.5463279955825
2024-04-02,2024-05-17,3550,Put,28.68571390424456,3588.5463279955825
2024-04-02,2024-05-17,3650,Call,21.610000324249267,3588.5463279955825
2024-04-02,2024-05-17,3600,Call,40.44000091552734,3588.5463279955825
2024-04-02,2024-05-17,3350,Put,1.888888862397936,3588.5463279955825
2024-04-02,2024-05-17,3950,Put,360.1999969482422,3588.5463279955825
2024-04-02,2024-05-17,2950,Put,0.3117647105280091,3588.5463279955825
2024-04-02,2024-05-17,3100,Put,0.7320754826068878,3588.5463279955825
2024-04-02,2024-05-17,3950,Call,0.6615384817123413,3588.5463279955825
2024-04-02,2024-05-17,3550,Call,68.37142998831612,3588.5463279955825
2024-04-02,2024-05-17,3300,Put,1.3800000369548795,3588.5463279955825
2024-04-02,2024-05-17,3900,Put,311.20001220703125,3588.5463279955825
2024-04-02,2024-05-17,3400,Call,192.3000030517578,3588.5463279955825
2024-04-02,2024-05-17,3250,Put,0.983333334326744,3588.5463279955825
2024-04-02,2024-05-17,3500,Put,15.153846007127028,3588.5463279955825
2024-04-02,2024-05-17,3200,Put,0.9543624188275944,3588.5463279955825
2024-04-02,2024-05-17,2950,Call,638.6999816894531,3588.5463279955825
2024-04-02,2024-05-17,3150,Call,439.1000061035156,3588.5463279955825
2024-04-03,2024-05-17,3050,Call,524.0,3573.284068627451
2024-04-03,2024-05-17,2900,Call,673.6000061035156,3573.284068627451
2024-04-03,2024-05-17,3900,Call,0.7481481631596884,3573.284068627451
2024-04-03,2024-05-17,2850,Call,724.2000122070312,3573.284068627451
2024-04-03,2024-05-17,3850,Call,1.1642857534544808,3573.284068627451
2024-04-03,2024-05-17,3600,Put,56.82499933242798,3573.284068627451
2024-04-03,2024-05-17,2850,Put,0.3263157943361683,3573.284068627451
2024-04-03,2024-05-17,3150,Put,0.6033333569765091,3573.284068627451
2024-04-03,2024-05-17,3800,Put,227.0,3573.284068627451
2024-04-03,2024-05-17,3450,Put,7.524999976158142,3573.284068627451
2024-04-03,2024-05-17,3750,Put,178.5999959309896,3573.284068627451
2024-04-03,2024-05-17,3450,Call,131.5999984741211,3573.284068627451
2024-04-03,2024-05-17,3400,Put,3.629999911785126,3573.284068627451
2024-04-03,2024-05-17,3850,Put,277.1999969482422,3573.284068627451
2024-04-03,2024-05-17,3750,Call,3.3900000929832457,3573.284068627451
2024-04-03,2024-05-17,3050,Put,0.3500000052154064,3573.284068627451
2024-04-03,2024-05-17,3700,Call,7.342857156481061,3573.284068627451
2024-04-03,2024-05-17,4000,Call,0.5750000216066837,3573.284068627451
2024-04-03,2024-05-17,3000,Call,573.3999938964844,3573.284068627451
2024-04-03,2024-05-17,2900,Put,0.3481481533359598,3573.284068627451
2024-04-03,2024-05-17,3700,Put,132.33333333333334,3573.284068627451
2024-04-03,2024-05-17,3500,Call,90.61999893188477,3573.284068627451
2024-04-03,2024-05-17,3250,Call,324.1000061035156,3573.284068627451
2024-04-03,2024-05-17,3350,Call,226.99999618530276,3573.284068627451
2024-04-03,2024-05-17,4000,Put,424.8000030517578,3573.284068627451
2024-04-03,2024-05-17,3100,Call,473.5,3573.284068627451
2024-04-03,2024-05-17,3000,Put,0.3085714331695011,3573.284068627451
2024-04-03,2024-05-17,3200,Call,373.8000030517578,3573.284068627451
2024-04-03,2024-05-17,3650,Put,90.70000076293944,3573.284068627451
2024-04-03,2024-05-17,3800,Call,2.1076923333681545,3573.284068627451
2024-04-03,2024-05-17,3300,Call,272.1999969482422,3573.284068627451
2024-04-03,2024-05-17,3550,Put,31.866666158040363,3573.284068627451
2024-04-03,2024-05-17,3650,Call,15.58461570739746,3573.284068627451
2024-04-03,2024-05-17,3600,Call,31.34999990463257,3573.284068627451
2024-04-03,2024-05-17,3350,Put,1.6181818355213513,3573.284068627451
2024-04-03,2024-05-17,3950,Put,375.6999969482422,3573.284068627451
2024-04-03,2024-05-17,2950,Put,0.3263157943361683,3573.284068627451
2024-04-03,2024-05-17,3100,Put,0.5666666875282923,3573.284068627451
2024-04-03,2024-05-17,3950,Call,0.475000012665987,3573.284068627451
2024-04-03,2024-05-17,3550,Call,56.14285768781389,3573.284068627451
2024-04-03,2024-05-17,3300,Put,1.242105295783595,3573.284068627451
2024-04-03,2024-05-17,3900,Put,326.79998779296875,3573.284068627451
2024-04-03,2024-05-17,3400,Call,176.89999389648438,3573.284068627451
2024-04-03,2024-05-17,3250,Put,0.9515151544050736,3573.284068627451
2024-04-03,2024-05-17,3500,Put,15.981818199157717,3573.284068627451
2024-04-03,2024-05-17,3200,Put,0.9777777791023254,3573.284068627451
